membrane_type,antibody_concentration,conjugate_type,conjugate_volume,blocking_buffer,strip_width,sample_volume,incubation_time,running_buffer_pH,detection_antibody_type,test_line_antigen_density,control_line_antibody,pad_material,strip_length,buffer_ionic_strength,detergent_concentration,sucrose,storage_temp,humidity,IC50,slope,line_intensity,CV
NC-170,2.7314408078544687,AuNP,0.9706458357463842,FishGel,2.9916830069188727,42.6949859143855,8.618901978738144,8.576227189539923,Goat,2.068788984633483,2.518358141337007,Polyester,47.20743467114052,203.4987810087043,0.38789890145640626,4.123078696478898,16.019389812974627,17.981369809771202,588.4119725522681,-185.29509476904508,0.0,764.5767237559508
NC-170,0.8647079715844157,Latex,1.584562797167372,BSA,4.23421018348763,45.96499606211125,43.829189632795014,8.080145701844566,Goat,4.554006370382835,1.7052395675358316,Cellulose,53.465332518920654,103.37434847774897,0.6384564487170294,4.081671994475413,25.455155284370303,73.09676182508983,1144.652466644211,-152.69906823301906,0.7053775793989221,305.75328608208275
NC-170,1.490824408774151,Latex,1.9243187909846162,FishGel,3.2372091814035984,59.08330374280555,18.101518951158887,6.510777456376308,Mouse,3.225859398940361,1.886721321205591,Polyester,66.38069265780211,122.85977082553194,0.9429701894309558,3.9714035868133726,32.435373544418724,64.7882402662566,1138.8621870472807,-135.17317720889778,0.0,440.21889051799496
NC-170,3.574664436468182,Latex,1.5508002308464879,FishGel,2.587266819216874,5.197269172007715,26.377111286902277,6.815122556562279,Rabbit,3.8689323606655788,1.4755441545958439,Polyester,37.53952199754555,263.6366254338225,0.21185890286408426,4.118672065192764,8.358599817461464,86.00987643658924,1619.9562718996572,-310.28469797406757,0.0,830.6706156795594
NC-170,0.8425888677063509,Carbon,1.724893271534903,Casein,3.539525246846108,29.76733354262096,29.403579586631732,6.63818089839082,Rabbit,1.905956098235798,1.2358329743485457,Polyester,62.23811873509931,299.752365417217,0.059010470223000655,1.0573614065293961,30.85547184958538,44.29729406782903,1013.9793349429062,-318.52119481162055,0.0,1170.433320188524
NC-180,4.3304311132194595,Carbon,1.2458221817239814,BSA,2.3915136789123195,54.236573465427554,54.02226645835506,7.810757362974616,Mouse,4.804058216013715,2.7548829555331613,Cellulose,35.22497932306366,129.54317287460663,0.5374680645053053,2.4110813628019323,30.82317202407684,16.256452552887577,144.238576231143,-144.9073825942882,1.0,449.6317171003068
NC-180,2.7281593715628842,Latex,1.687274878600039,FishGel,3.3216174796189843,73.61052937399639,27.623165968218025,7.5108598139208045,Goat,4.120260321775744,0.46427684020887605,Polyester,39.689426403032286,87.21420098748507,0.14259687866359327,2.424357372985793,23.368338767472842,19.729518909059436,333.02987867435456,-65.92283399410898,1.0,228.39468244932536
NC-170,2.662639597969916,Carbon,1.5903996302064936,BSA,2.9519164322614597,21.54488577756265,12.987376095338698,8.601239991475271,Mouse,4.284347468771264,1.3134956901770611,Cellulose,39.733755339604926,248.2927049985104,0.18731909271137515,4.452512436739562,29.101382006074846,71.86556345624624,1323.0821747317932,-261.68167716615875,0.0,836.4785293176662
NC-135,3.165835030967829,AuNP,0.8162725296599321,BSA,4.7358787525989,56.95371150980613,33.83732160870666,8.858018599497226,Mouse,0.943751910386196,1.0992295331648385,GlassFiber,65.0991678363533,200.1139218187863,0.8915391897315794,1.484459146997144,10.002063039002383,15.420582622288155,568.776890674566,-206.67499595796244,0.0,782.4178055144878
NC-170,4.211064346663171,AuNP,1.14878157402937,Casein,2.1827861651621596,72.87366996914926,57.96268970567463,7.214579668854433,Goat,1.4277197185689758,1.5446370887283303,Polyester,37.960707680599484,75.10028584390028,0.007403458644891336,4.657479466945241,9.596338027083542,82.62609159434282,1168.213433930457,-103.28376868579906,1.0,68.05796407753985
NC-180,2.0651414355598687,Latex,1.6290309317804201,BSA,4.082052242317226,47.23962750182095,38.422710257794606,7.519051659842437,Rabbit,1.4995703384495278,1.4271324361810078,Cellulose,61.478429079416365,286.69287035900527,0.8168200264638685,2.253978681530495,32.472401126247995,32.53200890361483,756.5273434143967,-292.8948426779564,0.0,1100.181541690448
NC-180,3.551072686515786,AuNP,0.18750779496091713,BSA,2.5482534979623077,7.57270769865485,59.08629712533149,8.914549070412416,Mouse,1.427455193909669,1.6047796417881361,GlassFiber,48.4722613607848,69.512382099973,0.5169507763356076,3.348935015887094,20.438898428740707,81.91032324634598,1159.0729422669228,-181.33063878969315,1.0,286.42879798879653
NC-135,3.04579383798106,Latex,1.6353506364760768,FishGel,2.9571352229967194,47.68047505423549,51.26090199163785,6.8287168248694305,Rabbit,4.291499994311011,0.5057650339582829,Cellulose,69.96363071189242,206.33910040841027,0.5592943876453004,1.344415561396672,12.11592807034402,71.88054790407568,1388.835325050411,-259.974396674421,0.0,688.6009101600267
NC-180,1.701627215762396,Latex,0.43798743569314447,Casein,3.246542189186198,33.162264335694545,6.978116591737704,8.37717232607644,Rabbit,0.2562354965221013,1.5881103543885036,Cellulose,63.563659946084215,155.98431397339536,0.6717679604563624,2.0514905341565366,26.728101801008684,79.6960829033352,1441.993009226966,-185.06487733765977,0.0,573.28697766361
NC-170,4.453834938598211,AuNP,1.077898872530734,BSA,4.7240452681249225,93.3167127316262,41.2119777457373,6.675719707005738,Goat,0.47288994600579415,0.8030145602729115,GlassFiber,59.58812537791272,189.15597955998396,0.43144499230801037,3.549004660345702,33.431880508829295,27.12317534159726,489.75301572740347,-159.57068390358032,0.0,606.1177134742865
NC-135,4.088417097231177,Carbon,1.6357233351562814,FishGel,2.7277347982214755,16.8382716394411,20.7721782656836,8.044380346275815,Mouse,1.4421828660865283,0.6345609120657546,Polyester,64.82905226608781,103.30354891503612,0.11561188819241475,2.5637357092550466,24.866647316160243,57.65547966508546,1074.759183375919,-170.3592931206479,0.0,551.5975025493141
NC-170,3.4630332559629147,AuNP,0.5822600484977202,Casein,2.2739264076340104,66.98521577318705,35.77892706045981,6.7608468829156925,Mouse,1.079377575782274,0.28801923447995453,Polyester,55.36121570420134,222.0275998126629,0.10282022380482381,4.653540058441669,15.462386417020568,17.487130565793805,514.6391567369009,-204.62081873649512,0.0,765.1972247013739
NC-170,4.327617780924088,AuNP,0.5670341346816907,Casein,2.956068811971571,10.008377801777609,20.36398550121746,8.65120016649416,Rabbit,1.2361121080259572,2.311692420392809,Cellulose,63.746090261139905,289.9299222833349,0.7543621991839425,3.685624829487387,19.94684625466948,26.18246140315008,818.6889279235813,-321.92334238210043,0.0,1270.4434654117665
NC-135,4.402823904319111,Latex,0.8652523570782785,FishGel,2.3140279116066003,47.38619159220617,24.18787291329097,7.684433831210031,Rabbit,4.00992162734117,1.339581570484024,GlassFiber,40.44507389445823,164.6064685112289,0.2210351432672849,2.8220146275529996,28.824892211196204,34.792178186981474,611.9821252107517,-161.92731879356012,0.0,574.1732994035652
NC-170,3.6876333952176568,Latex,1.7998213153975056,FishGel,2.3857894578816574,57.62805128590766,55.77427914647986,6.557800922623153,Goat,2.85932031007103,1.9172666816040993,Polyester,33.908128444043,180.7395693920568,0.028101683617644202,4.4333487832610405,6.227540552788788,69.26500732080186,1138.4456985607208,-200.1616391946386,0.0,350.48240163353734
NC-180,4.266559977636524,Latex,0.10084128473069498,FishGel,3.72155179392508,33.30571847510222,16.36537516904379,6.673107527095458,Rabbit,0.1282762403355432,2.2100206955837556,Cellulose,54.63728028346675,109.95291764222033,0.9796138890989411,3.3277819439437217,11.166429026562595,11.977150351078665,401.2082308341313,-126.33496862093659,0.07838598345945991,557.6452686369031
NC-170,3.6386215775117763,Latex,1.8126278836196763,FishGel,2.18270579929848,48.23218537443652,53.076001491420676,7.4815475871243,Goat,2.203681551950557,2.070018329409305,GlassFiber,47.38761570654344,272.9669959377703,0.9803915193606934,3.2366023671021615,19.265245159431757,82.24938262977092,1429.692183116792,-300.04897989623254,0.0,765.7961297543671
NC-135,3.560633472921352,Carbon,0.39223334681905475,FishGel,2.0927926441806983,20.5376104803678,6.675179443877324,8.884806076724637,Mouse,2.0986361415667587,1.4644520853600786,Cellulose,47.05763181169728,292.79360128498956,0.37814133734377986,1.2318566657381362,23.939951815204257,15.664281097033737,611.648382792211,-281.8885682651367,0.0,1183.1462496588344
NC-135,3.2837512019683293,Carbon,1.981164114528216,BSA,4.143242304411493,33.891765699463434,9.998209610330662,8.308926491650963,Goat,0.6583318202782633,1.2249057339600165,GlassFiber,51.069914097201845,246.57422127151358,0.025523844557113207,1.9742848276410547,15.192464504396707,40.11921562757017,1006.6792632610106,-245.49188062123736,0.0,893.1027273525656
NC-135,3.8872248780093854,Carbon,1.9142092867730893,BSA,3.0849412845231337,64.00510086646929,52.0071272761345,7.464928928477535,Rabbit,3.4130947641471403,1.1902837379579247,Polyester,44.4553044626217,185.693375539951,0.7272646585927497,3.4165182630201074,13.846900421706064,16.487170266286732,393.67346317156426,-187.71925647923658,0.0,599.3888141234145
NC-170,1.2137229738188315,Latex,1.0398828602234382,Casein,2.3761260477016197,33.67100530680973,39.680581700005746,7.013157433686651,Mouse,3.540276223059507,1.9561415110971634,Polyester,55.04238125771316,289.1992061271577,0.8310120604856692,4.458958557415789,5.365678458090803,71.5174274482699,1471.1286332799893,-317.2713046613348,0.0,912.6806371447126
NC-135,4.4639184163951775,Latex,1.0741684708439934,BSA,2.760838312579125,90.4755924488428,46.097987592175265,7.647805480045328,Goat,3.632376773355279,1.5349036293314329,Cellulose,31.222734693905196,88.4625138418192,0.12501369011580976,1.577737368224576,5.075858477697769,21.305197872220543,331.88878741365494,-61.26748845685971,1.0,56.83028971772272
NC-135,4.423295874853544,Latex,1.0149437465241231,BSA,3.926259522057197,64.69866097589403,16.517971895201985,8.245082500285859,Mouse,3.6695076332371013,2.5624835191666806,Polyester,68.79565367527053,169.6227149738046,0.13545861490923627,1.0774281097149236,13.196930191993244,80.7805528209966,1554.9153023323001,-180.43014607662997,0.0,483.2155003358831
NC-170,0.6316127736555162,Carbon,1.307342926753093,BSA,2.8266097014225533,46.671656751418524,34.5395900574557,8.3517857653584,Goat,0.10025885196825433,2.636635754547465,Polyester,66.98835968182281,184.40142668160325,0.8222239996967906,2.968479894079279,21.50670130295492,52.41775892732208,1037.3700524169749,-211.9513388298318,0.0,681.0519202421427
NC-180,4.216175377541433,Latex,0.272371234246369,FishGel,3.4835633753612236,8.681908877647334,45.54705729642176,6.973826394290834,Rabbit,4.774211938848938,0.5946250962189036,GlassFiber,67.41080650327734,172.9791049380942,0.9219073887152348,0.33598549051356563,22.36025938269858,85.87782555643169,1477.0421854065798,-272.0135300044759,0.0,741.7600413454762
NC-170,1.0799144036305033,AuNP,0.16197410184897637,Casein,2.3650859201800167,52.45709184444377,39.50227753556444,8.163477804641632,Rabbit,4.089622958567849,0.4950775894826044,Polyester,44.600139823348734,250.60457179467582,0.7907548366741496,3.572708507250026,20.302907264606674,33.22887302465563,695.564581179598,-242.76932317694136,0.0,819.1571074515423
NC-135,2.0080348441661386,AuNP,0.20963556399020783,Casein,3.764280912816341,77.65374300188347,30.943432179016522,7.973366340108559,Mouse,4.529510313287498,1.9281626855043985,GlassFiber,51.27563830636399,217.600722754091,0.20074494916952956,3.515692716437404,17.52606257209353,46.345292150271284,918.8955564453888,-190.53113072738898,0.0,600.5092180855246
NC-135,3.845787153312235,Latex,0.9442941635588773,Casein,2.948233051529792,30.227971811179295,57.78810825407432,8.877336875988881,Mouse,0.17665214700642728,0.9735546693806103,GlassFiber,68.16522412230302,81.66461647956542,0.41152121943422093,1.7748301549307754,12.325622445623585,65.53975698636623,1093.6547579768314,-177.75319991297266,1.0,367.5132477487611
NC-170,1.2234195322173869,AuNP,0.6235410845170184,Casein,3.8809053035861494,81.64348911663289,42.18865333993949,8.793270871524044,Mouse,4.6759080993501225,0.1538550844187867,Cellulose,66.09384225710346,136.6128268357651,0.6008424258659141,4.463388266724508,17.222916242561812,76.55306500567684,1323.047389443629,-151.6876847875783,0.2015036196662086,296.4804477392865
NC-180,4.18085160853578,AuNP,1.2818751685048881,BSA,4.425184646912069,28.921642774833742,54.926294013268084,8.368137976810731,Goat,4.067963790571713,2.67706374115257,GlassFiber,61.60977903604589,134.7692120967216,0.1602934738208287,2.5109057076956374,8.579078857721946,43.70856701964854,853.8866812172041,-211.19463149269345,0.42927252766953317,577.7945029650335
NC-135,4.244603800809839,Carbon,1.98564034981208,BSA,3.8349392581699773,83.25590685532605,45.13737813655247,8.170184066564785,Rabbit,4.202373800497623,0.7580122250070439,Polyester,46.293263593903696,191.40804819823217,0.2106024926325083,3.228824753464684,7.803554557859215,81.39460306617313,1412.6818730672167,-188.77488063931168,0.0,326.87225902521936
NC-135,2.783604801923763,Latex,0.8340140288452852,FishGel,2.887242687785062,13.100492453109354,45.45049407287257,6.822124769112827,Mouse,0.5571081851376457,2.7949138898888464,GlassFiber,52.57356892728694,122.86460441447423,0.282886072068555,1.047892409691689,13.898127474855116,19.43897666595162,430.6805066675008,-188.29781206148192,0.07976035388270936,635.8902302387932
NC-135,0.5287364227257512,Latex,1.1902983827985754,Casein,2.7672311046449014,87.2874523425578,9.401004836672364,8.5378957682956,Mouse,3.720012341701129,2.1805599075469355,GlassFiber,61.7164989686659,79.31794238847766,0.5095132702908365,2.0867016758,36.84651028209825,66.69477750480763,1067.8663177282624,-54.895025423339355,1.0,150.43149648537513
NC-170,1.7916715992871075,Carbon,0.8896474022239373,BSA,2.982262876200344,52.42271283866639,24.770554201966895,7.282517111140098,Mouse,4.803591779246246,2.3116951207433045,Cellulose,40.92047982160127,213.42066641428386,0.5108048871775476,4.31208770134884,14.77439926804115,37.85591857709284,811.1202965271324,-197.86571364551205,0.0,653.2610103670903
NC-135,3.27617113269084,AuNP,1.7098161686715327,BSA,2.4938615397095143,33.17107101392489,52.21031736958121,6.816721627518134,Goat,3.4248819729489877,0.6842383378001652,Polyester,55.05797472912445,262.7592346337556,0.8142945193475526,1.064697738161714,34.903060881718474,18.106838730607755,432.328483379285,-293.8651561404241,0.0,1093.3952771776817
NC-180,4.915337801123406,AuNP,1.8142491665782523,FishGel,2.54351555255006,30.185758789439134,17.793212418181575,7.152482273860388,Mouse,2.895750882660572,0.7791638342887575,Polyester,63.11737299407427,282.902023866481,0.7530102006876256,1.9528718879623441,16.944650810333904,40.933164544160306,1069.1353423615883,-295.9538243467074,0.0,1107.9890810402942
NC-135,3.343160871575008,Latex,1.766975663189994,FishGel,4.3720733057005035,46.04100309838445,11.352822638605641,8.507806470049523,Mouse,4.733585420970085,1.6116764860897907,Polyester,58.298191669316054,293.1446044148689,0.913735675109942,1.5903827221406497,18.487329709587108,80.41724995884543,1652.8758471821875,-292.50730819952446,0.0,922.3350914250261
NC-135,1.669116114788719,AuNP,1.9513072534905895,FishGel,3.154197729522335,99.90970231984628,22.93583311513364,6.445899646733655,Goat,2.2703918964987366,0.5990895726846003,GlassFiber,49.17922524764003,245.2792115522535,0.8329017228245964,0.7555509243239006,30.303075145673574,88.4427097030912,1514.721198868468,-191.10805899717047,0.0,481.3821668603605
NC-180,3.353025663948251,Carbon,0.15228645176678907,BSA,3.3079855417117576,25.931102376570344,17.124083669093768,7.368476223359467,Goat,3.036538474921346,0.9857519087807936,Polyester,53.38433438220633,84.92560707297554,0.2538775483056547,1.4485895906376778,7.090064805766071,41.42398856803861,857.2738264860833,-125.54681297472172,0.11755801045524528,390.053389411024
NC-135,2.92993420872135,Carbon,1.6956507080765089,BSA,3.7821483967004337,14.805581643504963,55.890850713623536,7.4770727835884685,Mouse,2.4340576381223946,1.032241186048633,Polyester,69.54702172583177,263.2779560591811,0.33129676930399987,1.1638614178760838,10.016339678590104,80.91331102451001,1587.7085649469868,-352.53097479726404,0.0,975.1484301446021
NC-170,4.009304278180146,Latex,1.5283671287742773,FishGel,3.768960485454643,60.57834102827288,52.73816531011721,6.109889092796458,Mouse,4.670946484665466,0.5629268064330158,GlassFiber,54.0795117858884,149.9900183456185,0.5004232436325338,4.617968152306637,36.136728744182086,50.77235329935026,753.9450846938893,-178.88186469880625,0.11311086231180134,517.916922776054
NC-170,0.9814128747213129,Carbon,0.534519377860693,Casein,2.2021306145657773,51.411534311824425,32.48257766555973,6.587238088644496,Goat,0.47281516115098565,0.6950302168459661,Cellulose,61.42471016074575,232.47782844809092,0.014271134563644594,3.7053940227139797,20.695272218702925,67.36120301311531,1279.75836523586,-244.73491480544624,0.0,742.6926406846718
NC-170,3.924625561259126,Carbon,1.9170081774363024,FishGel,4.494622359012997,54.7986457510142,8.37391309661274,8.480227285727569,Rabbit,2.5554865340442063,2.386800341823944,Cellulose,59.06419057510651,182.81700124020895,0.9039020062837214,1.5805079089141216,5.4622195128848,13.629713781905854,635.697283061659,-165.9337654176913,0.0,703.6625870378955
NC-180,2.935699604042496,Latex,0.38153806363689635,FishGel,2.5319796596718183,68.35886466793562,44.300929035123595,8.492302165784281,Goat,3.466066962788648,0.5848679781870783,GlassFiber,58.05962462117453,257.15153341219593,0.044344212562339225,3.816695266213549,5.563564190849666,54.58495775872187,1154.7019351340134,-256.00430216537916,0.0,737.459839536273
NC-135,4.8334640173654755,Carbon,1.391144861554426,FishGel,4.169214908149007,30.378686637711684,39.28764522349455,6.877245251652744,Rabbit,3.980342038268961,0.1825264363473752,Cellulose,58.65476220456174,156.37643320992214,0.3224412708166363,0.11069976516935698,33.938942564653956,15.612954896879234,351.54177225315544,-200.20531198864253,0.0,807.1141558324625
NC-170,2.0384247471740875,Carbon,0.5272914119502337,FishGel,4.3180129643845,91.5131745614694,58.380506890067274,8.62469170379378,Mouse,2.9567913724762684,1.9251293336239215,Cellulose,48.17639005125855,65.4484526850052,0.5691747911964067,2.6326235538556997,32.82104795543768,31.489436567503944,297.17808881622125,-65.14281773844097,1.0,116.0399513497224
NC-180,3.3467985191027667,Carbon,0.9196232326707419,BSA,4.144698602273941,46.38884628161758,35.74242821487073,8.315348817205043,Mouse,4.553696946195124,2.930351046238105,Cellulose,48.96640698072501,189.20592772061772,0.5178413886068658,1.2516728186733657,19.127170529188305,55.34514606949429,1000.1578370250728,-210.25536961598297,0.0,609.4423142934426
NC-135,4.694126474795079,AuNP,1.466403804194681,Casein,3.7369329396624353,17.263188538533868,23.501654787160017,7.253722451386228,Rabbit,4.715758089730971,1.060520062407052,Polyester,48.7145094944313,92.8226386669183,0.6544598928258747,0.5716103590425708,9.386328836171758,74.57310131373444,1315.51596532756,-159.40701310261585,0.0,336.7851599603906
NC-180,0.9612937759580567,Latex,1.1703168198627887,FishGel,2.0438269913266485,75.51838188972471,33.54619314682057,8.245219033215113,Goat,0.4151641936485593,0.44410153926913165,Cellulose,31.330184288504324,291.37940808823066,0.527520175294209,4.418792641692443,31.39939200996183,54.87149150431285,931.083791277482,-240.59788177995048,0.0,732.7330644008539
NC-170,4.71752819256403,Latex,0.9122534795234122,Casein,3.081126477089512,66.09491349869577,58.85948102724839,8.884003893584419,Mouse,2.0716156437527347,1.7541232435658394,Polyester,39.64261321329294,181.74076645637288,0.2290014257030344,0.9967026713128629,14.711803540228466,84.8953232892168,1307.7676487528006,-206.3270804962233,0.0,330.25725581873934
NC-170,3.59548575035366,Latex,0.7200430187707757,Casein,3.8145182880877435,34.99562323598352,43.29993378931668,7.3769091541960465,Rabbit,0.21494920643365678,2.728427212177374,Cellulose,36.18256026599531,188.38969845931513,0.20107818779387188,4.111955464731412,17.82892715588215,74.82660060606685,1180.7093104112778,-222.25376268498755,0.0,507.0907940386087
NC-170,0.8052667659732735,AuNP,1.6953533458467016,Casein,3.1623538877676163,64.0442787832346,41.95868758598781,6.715281536860451,Goat,1.7141416211347704,2.3737791615025885,Polyester,65.4578004558903,276.8164282037044,0.9072470690754986,2.066113387458856,26.521720508627496,22.49921168840821,631.1510227330714,-267.17496509658764,0.0,1017.9979332521033
NC-180,1.854336051260673,AuNP,0.373247265598146,FishGel,4.590439684738439,25.886885855052803,18.237487434923697,8.825449500150468,Rabbit,2.7306542680559507,1.9052960183968763,GlassFiber,40.99877465811796,206.1463112877937,0.26396673673559257,0.0714538502035017,15.662145662452597,41.11667885023499,869.0984149800272,-218.2505488814952,0.0,735.1750234572467
NC-180,3.686774398903767,Latex,0.91719546540662,BSA,2.9264068260488463,47.25973913735031,45.89813846583397,7.811232865689769,Goat,4.5628951594987495,1.0136638401620381,GlassFiber,35.53770537862162,125.6823442974268,0.28097723387951345,3.662664146505126,24.74610758104367,63.47883418454231,910.5069207882882,-155.83393514545875,0.0,310.8942606443741
NC-170,0.8030777066094726,AuNP,1.81713938637277,FishGel,2.880604377375981,90.4441896058959,46.264950620947445,6.315795487441276,Goat,4.248116180080474,1.6714525025010378,Cellulose,34.790677276435396,124.02365422834278,0.4129528961003446,2.9817987910968395,33.21432944460528,85.07248252874321,1149.1558417343058,-108.19636734765842,0.04951688986128683,64.02773248263702
NC-180,3.11976707079323,Latex,1.7071141458739385,Casein,2.797993079277974,17.685752150271195,22.45089410767479,7.718048447570069,Goat,0.72474866069273,0.3646100397823405,Polyester,57.999593382086346,175.39466247661403,0.13943832714997395,1.7208594158390966,30.313317869557757,89.01726949957367,1530.7927306766678,-234.15057381978747,0.0,656.3686501116229
NC-170,2.0564737562883053,AuNP,0.8617893486987886,Casein,2.9983426068823866,41.73616274880889,31.604260781489227,7.501742668344896,Goat,0.5558488362303889,2.068941730413943,GlassFiber,30.243332436598372,266.65205723228974,0.5072728444232404,1.4077296696313168,16.593165437616292,71.05491503702457,1247.4935344911864,-261.7162020959587,0.0,702.614682870644
NC-170,3.294119829953647,Carbon,1.5499058908424859,BSA,3.6722148929425615,83.00853034843298,21.203183311725084,8.56676668222669,Rabbit,2.987409959907669,2.2027784548031875,GlassFiber,48.85217607026033,248.68233518406964,0.6650317617021314,0.3684562618521736,13.50190630522325,55.901544446349114,1156.9787398632213,-205.6423086784905,0.0,620.6840283283453
NC-135,0.7058391521563079,Carbon,1.6640055783468326,FishGel,4.121045882817772,97.10163544358693,19.228778867835768,7.592085569290564,Rabbit,2.7073780650480352,2.8985917064387645,GlassFiber,34.75484422392785,290.68514651421117,0.7860004920773669,4.707127974176361,13.421844808405448,70.52877517903936,1345.7634744096874,-212.30511893544872,0.0,565.2718619212371
NC-180,4.421915627685693,Latex,1.7888861056068965,Casein,3.9877037532163553,48.12298296007061,6.4242838637216835,6.765697303032851,Rabbit,1.405250443007117,0.8551523403607078,GlassFiber,63.986535105436204,67.97153071305091,0.7114542418642291,2.4699244234604283,15.503507962427241,31.85891355711582,737.4774425519482,-83.30079439227751,1.0,365.60121065539334
NC-170,4.880700361298286,AuNP,1.1345609611935332,BSA,4.423153459944439,53.164963913618,20.686645955933265,8.026932191594666,Rabbit,4.507320114313792,0.15352361522476565,Cellulose,68.33801425809833,117.08151724108465,0.1476359640802637,0.4276225878805401,20.286060561917484,32.688242180770615,752.8295353031299,-139.6406017853836,0.4852701620392377,544.8824116401038
NC-170,4.8599503487856115,AuNP,0.48847568350395243,Casein,4.657741986492274,59.35633636945813,35.46834724330512,7.627726357606741,Rabbit,4.644095406361612,1.6822645468387367,Polyester,68.35018464859616,70.05192695343149,0.45606714497092393,4.343398588722352,17.74771686290012,62.347947692985855,1058.405873283116,-114.28394338446992,1.0,259.57972247440716
NC-180,3.873433242843161,Carbon,0.5850872453574701,BSA,4.448237127030054,93.57307345520253,5.088065315196586,6.6991338848006174,Goat,2.072796047866797,2.149692462750762,GlassFiber,47.67856435787077,237.76979847560906,0.03858620080817843,1.3941658640890835,8.389132692592709,79.74684611199282,1551.1379996291005,-174.98490234772402,0.0,453.0494738277034
NC-135,1.085388080587844,Carbon,0.661819880679048,BSA,2.0568362101230635,86.52964514281783,20.57704960953171,7.720883573828724,Mouse,4.462482529856249,2.392181680060665,Cellulose,55.78059297739186,85.20842228759591,0.017797996720949283,1.018013578673274,9.394043325018973,87.5847591341083,1489.3988511240732,-74.22324319413771,0.8041031576649087,18.71252184815439
NC-135,3.9121843816806017,AuNP,1.2282247135382696,FishGel,4.207753860655966,21.207106839056213,53.47756827777875,8.464606733669058,Mouse,1.981349581888566,0.6618429057719507,GlassFiber,53.988165460429784,74.97157949940168,0.4401304182738006,1.4046871917110937,15.316677110140052,37.30676806649746,621.3406321716179,-159.38153490064323,1.0,411.28695512252875
NC-170,0.6106411240646068,AuNP,0.16233828584435603,Casein,2.625198720854995,46.49199269547213,37.65067218090485,6.085712753172031,Rabbit,3.710402475965531,0.8590833202073686,GlassFiber,44.001556055438115,190.4180517748894,0.252960494457629,2.8228572930355567,22.548115301942293,73.72428984810563,1213.699758288758,-208.5466898486768,0.0,521.0586535302423
NC-180,0.5995559818804876,AuNP,1.3084806906819397,FishGel,2.398784128123948,49.080040678660495,38.432455324453926,7.8925531159353355,Rabbit,2.4321168659838484,1.5865136832751594,GlassFiber,47.762579656821245,152.87117802978963,0.6833607948733628,0.3702824224851825,23.557910354405326,78.1224644229995,1255.801886004135,-180.42710680244272,0.0,386.7137769369154
NC-135,1.9562459861729355,AuNP,0.7922730530136407,Casein,3.9154663543974064,79.96413060663188,27.18503677644943,7.048755587353176,Mouse,0.7006574668851967,1.0587423489130054,GlassFiber,32.57294788933143,228.77533469061677,0.7242407868134125,2.4087845456133823,20.04483314158879,59.85385944251142,1011.5840402805136,-181.3805464398929,0.0,477.67699964019414
NC-180,2.698894356820996,AuNP,0.6609594247303201,FishGel,2.959229586223085,62.27482384751635,42.205967892082604,6.878014337278272,Goat,4.6468775860614056,2.5954833111035907,Cellulose,61.82796130685949,171.75384792506824,0.8954037245582557,4.478717225621563,28.379604079847983,37.80735057838103,695.7984984522459,-183.97286148411723,0.0,634.3626503883357
NC-180,3.9668333801350695,AuNP,1.7710434843834402,Casein,2.1713514901113298,67.15094389275623,15.446302142669753,7.177763251083334,Rabbit,2.3250733075499297,1.4739044458422887,Polyester,39.63214048618476,156.3336489851132,0.7606825135390387,0.9408579792306193,28.32921002897231,59.52708522190409,976.0931435251729,-131.28859875397657,0.0,368.7789703371782
NC-170,3.5748291947292734,Latex,0.9740045516035178,FishGel,2.412889203195084,99.82899122823368,50.03107457113054,7.026067992743945,Goat,3.6989864975797784,2.4187780678958086,Cellulose,48.42109324545505,156.37511218674274,0.048244123136541694,1.6559438607612194,18.111706565683825,56.75591234492102,907.9400866629536,-133.82754823414632,0.11121392636036087,244.81718459705854
NC-135,2.5065621786953676,AuNP,0.2806007865121163,BSA,2.0027882506098833,12.12120412965124,11.41790159647449,8.496717320125324,Mouse,1.8991516907133317,1.7837973053988259,Cellulose,49.22482934466576,267.9690950997136,0.3716230103577677,1.9806098252582638,8.106546755111161,58.52204046371927,1313.5891801204746,-289.36322578974796,0.0,956.3038329666274
NC-170,1.7313199982674965,Carbon,1.6708188592498694,Casein,4.709670882034121,26.185933235704635,41.08007450592101,6.824393432303702,Mouse,0.19251630502354986,2.341961410689625,Cellulose,52.428469566052726,148.8064126806166,0.2730233517521221,2.931103557636226,21.495767402315064,59.540817103017716,1018.1495467195888,-205.13815808611824,0.0,564.146829954203
NC-135,4.9870602507097,Latex,0.19051838912936253,Casein,2.0738539515237155,43.75011405029695,23.763212920082566,8.199459069319756,Rabbit,0.592598757589996,1.064751660937939,GlassFiber,62.7150655155236,133.34928194240837,0.3861324498271612,4.596271232631557,16.588479111796477,77.7646552697356,1363.749772635479,-170.7465046694396,0.0,438.32742943361745
NC-135,2.417815860061878,AuNP,1.4808235259195737,BSA,2.6283673085285333,38.03932828964428,46.11321338203622,6.282179460685766,Goat,2.53147544950063,2.5111082035979027,Polyester,57.67524184734999,134.63376925568235,0.16007565896870157,1.9726960412121275,8.55145866220221,23.606521061386427,565.1271761485211,-177.82500757615378,0.24563594298424152,568.9253263864833
